id,feature_type,name,latitude,longitude
427406079,industrial,Mundka Industrial Area,28.6854494,77.0377563
427406083,industrial,Unnamed industrial,28.6918818,77.0263485
427406085,industrial,Unnamed industrial,28.6809453,77.0496477
436894956,school,Unnamed school,28.6909401,77.1309708
438994150,hospital,Pt. Madan Mohan Malviya Hospital,28.5355481,77.2138956
446686628,road,Swami Dayanand Marg,28.6384107,77.3036959
446686632,road,Swami Dayanand Marg,28.6364402,77.3145136
446734301,road,Road Number 57,28.6362166,77.3092476
446922580,road,Vikas Marg,28.6330386,77.2812028
446923135,road,Vikas Marg,28.6286149,77.2747749
446957208,road,Unnamed road,28.6359217,77.3068038
446957212,road,Road Number 57,28.6360879,77.3064315
447017217,school,Government Model Girls School,28.6216915,77.2970835
447130904,road,Vikas Marg,28.6281549,77.2501111
447185310,school,School of planning and architecure,28.6326109,77.2459805
447602097,road,Swami Dayanand Marg,28.6407686,77.3015685
447654041,road,Delhi - Meerut Expressway,28.5982827,77.256503
447654044,road,Delhi - Meerut Expressway,28.6047457,77.2713587
447654047,road,Delhi - Meerut Expressway,28.6085288,77.2781112
447654049,road,Ho Chi Minh Marg,28.5408923,77.2338952
447654050,road,Chirag Delhi Flyover,28.5406475,77.2349684
453862915,school,Unnamed school,28.4924489,77.0982714
453862916,hospital,RBS Hospital,28.4929015,77.0973756
454523330,hospital,Safdarjung Hospital,28.5672495,77.2050872
454523333,hospital,Unnamed hospital,28.5677392,77.2008859
457504304,school,Unnamed school,28.5385045,77.2079097
458301871,road,Unnamed road,28.6147502,77.2822893
461566508,school,skv Tughlakabad village,28.5101796,77.2656855
461569370,school,govt secondary school,28.5127484,77.2660559
464265868,road,Rani Jhansi Flyover,28.6635362,77.2073845
464265895,hospital,Saint Stephen's Hospital,28.6659998,77.2139404
464283160,industrial,Rajghat Thermal Power Station,28.6375535,77.2549769
464283162,industrial,Rajghat Bus Depot,28.6424527,77.2532476
469618276,school,Kendriya Vidyalaya,28.704872,77.1704576
472576395,road,Unnamed road,28.5737391,77.1396163
475165732,road,Unnamed road,28.7047512,77.251925
478814589,road,Unnamed road,28.5703545,77.121657
479651145,school,viaan international school ground,28.6358011,77.2942388
479651146,school,Viaan International School,28.6366475,77.293469
479830727,school,Kendriya Vidhyalaya JNU,28.5467422,77.1767781
479830732,school,Kendriya Vidhyalaya Jr. School,28.5445144,77.1638116
482828008,school,RK Convent,28.4912359,77.0944415
483037270,road,DLF Cyber City Flyover,28.4864092,77.0940439
483037271,road,Unnamed road,28.4839047,77.0966969
483037272,road,DLF Cyber City Flyover,28.4834422,77.0977226
483037273,road,DLF Cyber City Flyover,28.4849186,77.0958678
483037285,road,Unnamed road,28.4835514,77.0951304
487391641,road,DLF Cyber City Flyover,28.4875146,77.0925965
487391644,road,DLF Cyber City Flyover,28.4827803,77.0986622
487653616,school,Local School,28.7263048,77.3358434
487653618,school,Unnamed school,28.7260396,77.3357301
488174447,road,Cariappa Marg,28.6059251,77.1250215
488174450,road,Dabri Mor Flyover,28.6115945,77.0846743
488174452,road,Dabri Mor Flyover,28.612102,77.0855279
488174453,road,Bhagwan Mahavir Marg,28.6197042,77.0753982
488174454,road,Bhagwan Mahavir Marg,28.6203374,77.0752863
488174462,road,Shivaji Marg,28.6303723,77.0798176
488174464,road,Shivaji Marg,28.6308302,77.0802733
492441456,road,Shivaji Marg,28.6297841,77.0775283
492441457,road,Shivaji Marg,28.630001,77.0780987
501786872,industrial,Unnamed industrial,28.6767469,77.1446644
501786879,school,Jagriti School,28.6712815,77.165084
501786881,road,Rohtak Road,28.670899,77.1587975
502562071,road,Unnamed road,28.6519129,77.2672563
502562072,road,Unnamed road,28.6513988,77.2675882
502604971,road,Unnamed road,28.605561,77.1267123
502604972,road,Unnamed road,28.6048829,77.1272793
502633718,road,Harewali Main Road,28.8247942,77.0051039
505052490,road,Maharaja Agrasen Marg (Flyover),28.5869815,77.3499208
505052491,road,Maharaja Agrasen Marg (Flyover),28.586902,77.3499846
505052492,road,Maharaja Agrasen Marg (Flyover),28.5735775,77.3320485
505052493,road,Maharaja Agrasen Marg (Flyover),28.5736602,77.3319906
505052494,road,Maharaja Agrasen Marg Flyover Ramp,28.5863466,77.3490032
505052496,road,Maharaja Agrasen Marg Flyover Ramp,28.5861505,77.3491859
505052497,road,Maharaja Agrasen Marg Flyover Ramp,28.5872666,77.3506223
505052498,road,Maharaja Agrasen Marg Flyover Ramp,28.5874065,77.3504749
505056931,road,Maharaja Agrasen Marg,28.5720651,77.3300404
505056937,road,Maharaja Agrasen Marg Underpass,28.5711421,77.3286332
505077246,road,Hindon Elevated Road,28.6326895,77.3360656
505077251,road,Hindon Elevated Road,28.6501917,77.367757
508942093,school,Govt Girls Sr. Sec. School,28.7375463,76.8921233
508942094,school,Govt. Boys School,28.7377715,76.8915453
508942097,school,Radient Public School,28.7368326,76.8893485
508950019,industrial,Unnamed industrial,28.7347434,76.8594587
508950020,industrial,Hindustan petroleum corporation limited,28.7316645,76.8579714
509131739,school,Unnamed school,28.66971,77.205599
510336782,school,Government Boys Senior Secondary School,28.5895731,77.3023335
513960597,road,Delhi Eastern Peripheral Expressway,28.8652991,77.3309786
513960605,road,Delhi Eastern Peripheral Expressway,28.8688457,77.3253198
513960607,road,Delhi Eastern Peripheral Expressway,28.8603634,77.3389271
513960625,road,Delhi Eastern Peripheral Expressway,28.8685867,77.3257304
513960657,road,Delhi Eastern Peripheral Expressway,28.8684721,77.3255075
513960664,road,Delhi Eastern Peripheral Expressway,28.862263,77.3355073
513960672,road,Delhi Eastern Peripheral Expressway,28.8662291,77.3291244
513960673,road,Delhi Eastern Peripheral Expressway,28.8663742,77.3292466
513960675,road,Delhi Eastern Peripheral Expressway,28.8681415,77.3260555
513960680,road,Delhi Eastern Peripheral Expressway,28.8581851,77.3420722
513960689,road,Delhi Eastern Peripheral Expressway,28.8545949,77.3478814
513960694,road,Delhi Eastern Peripheral Expressway,28.8694039,77.3244346
513960702,road,Delhi Eastern Peripheral Expressway,28.8624112,77.3356315
513960707,road,Delhi Eastern Peripheral Expressway,28.8583322,77.3421902
513960708,road,Delhi Eastern Peripheral Expressway,28.8651597,77.3308598
513960709,road,Delhi Eastern Peripheral Expressway,28.8658353,77.3301149
513960711,road,Delhi Eastern Peripheral Expressway,28.8688361,77.3249026
513960715,road,Delhi Eastern Peripheral Expressway,28.8602117,77.3388164
513960716,road,Delhi Eastern Peripheral Expressway,28.8693249,77.3240942
513960719,road,Delhi Eastern Peripheral Expressway,28.8683549,77.3260978
513960720,road,Delhi Eastern Peripheral Expressway,28.8547623,77.3479476
513960727,road,Delhi Eastern Peripheral Expressway,28.8613884,77.3372778
513960728,road,Delhi Eastern Peripheral Expressway,28.8591962,77.3404476
513960729,road,Delhi Eastern Peripheral Expressway,28.8673579,77.3276824
513960732,road,Delhi Eastern Peripheral Expressway,28.8593472,77.3405592
513960733,road,Delhi Eastern Peripheral Expressway,28.8671808,77.3275963
513960735,road,Delhi Eastern Peripheral Expressway,28.8656923,77.3299964
513960742,road,Delhi Eastern Peripheral Expressway,28.8612374,77.3371621
513960752,road,Delhi Eastern Peripheral Expressway,28.8637133,77.3331801
513960757,road,Delhi Eastern Peripheral Expressway,28.8531387,77.3505563
513960760,road,Delhi Eastern Peripheral Expressway,28.8564001,77.344961
513960764,road,Delhi Eastern Peripheral Expressway,28.8638543,77.3333064
513960767,road,Delhi Eastern Peripheral Expressway,28.8565544,77.3450573
513960772,road,Delhi Eastern Peripheral Expressway,28.8529762,77.3504706
514521566,road,Outer Ring Road,28.5473603,77.1927942
514521567,road,Khelgaon Flyover,28.5437395,77.2064456
514521568,road,Ho Chi Minh Marg,28.543722,77.2075227
519444400,road,Outer Ring Road,28.7202621,77.1414754
519444401,road,Outer Ring Road,28.7205051,77.1404902
519444408,road,Unnamed road,28.7197514,77.1401845
519665076,road,Outer Ring Road,28.6356027,77.0807117
519665080,road,Outer Ring Road,28.6632589,77.0918538
519665087,road,Outer Ring Road,28.663237,77.0919804
523568279,road,Savitri Flyover,28.5411326,77.2376699
523568286,road,Swami Dayanand Marg,28.6406937,77.3017653
523568289,road,Road Number 57,28.6363542,77.3130043
523568293,road,Vikas Marg,28.6281938,77.2599513
523568295,road,Road Number 57,28.6362589,77.3130099
530424402,road,Unnamed road,28.4723483,76.9342551
530424403,road,Unnamed road,28.4722781,76.9325098
530424404,road,Unnamed road,28.4723422,76.9561861
530425203,road,Delhi Western Peripheral Expressway,28.4719421,76.8553814
530425204,road,Delhi Western Peripheral Expressway,28.4671149,76.8560887
530425205,road,Delhi Western Peripheral Expressway,28.4291268,76.8635839
530425206,road,Delhi Western Peripheral Expressway,28.4596367,76.8567419
530425207,road,Delhi Western Peripheral Expressway,28.4236105,76.8649094
530425208,road,Delhi Western Peripheral Expressway,28.4291854,76.8637797
530425209,road,Delhi Western Peripheral Expressway,28.4718914,76.8551782
530425210,road,Delhi Western Peripheral Expressway,28.4238148,76.8650732
530425211,road,Delhi Western Peripheral Expressway,28.406417,76.8673568
530425212,road,Delhi Western Peripheral Expressway,28.4127753,76.867155
530425213,road,Delhi Western Peripheral Expressway,28.4650586,76.8564715
530425214,road,Delhi Western Peripheral Expressway,28.4127991,76.8673659
530425215,road,Delhi Western Peripheral Expressway,28.4044491,76.8673107
530425216,road,Delhi Western Peripheral Expressway,28.4596479,76.8569471
530425217,road,Delhi Western Peripheral Expressway,28.4650662,76.8562634
530425218,road,Delhi Western Peripheral Expressway,28.4063444,76.867151
530425219,road,Delhi Western Peripheral Expressway,28.4265259,76.8644218
530425220,road,Delhi Western Peripheral Expressway,28.4671286,76.856298
530425221,road,Delhi Western Peripheral Expressway,28.4263822,76.8642439
530425222,road,Delhi Western Peripheral Expressway,28.4098581,76.8671751
530425223,road,Delhi Western Peripheral Expressway,28.4098952,76.8673696
530425224,road,Delhi Western Peripheral Expressway,28.4470379,76.859392
530425226,road,Delhi Western Peripheral Expressway,28.4546556,76.8579369
530425227,road,Delhi Western Peripheral Expressway,28.4181744,76.8660399
531891636,hospital,Unnamed hospital,28.5831981,77.1505283
531893759,school,The Air Force School,28.5850489,77.1543724
531909670,hospital,Army Research and Referral Hospital,28.5835657,77.1570762
531947612,school,Army Public School,28.6018446,77.1243718
532686697,road,Dwarka Flyover,28.5879239,77.0858335
532693131,road,IIT Flyover,28.5511413,77.1838445
532737410,road,Outer Ring Road,28.5480283,77.2553037
532737411,road,Outer Ring Road,28.5488043,77.2586596
532737412,road,Outer Ring Road,28.5497439,77.2626123
532737420,road,Outer Ring Road,28.5480405,77.2569317
532737422,road,IIT Flyover,28.5437633,77.2045383
532737425,road,Outer Ring Road,28.5436514,77.2062052
532737427,road,Outer Ring Road,28.5471982,77.1928697
532737429,road,IIT Flyover,28.5510548,77.183756
532737432,road,Palam Marg,28.5540083,77.1785555
532737436,road,Delhi-Gurugram Expressway,28.5699392,77.1352353
532739757,road,Unnamed road,28.5676546,77.1299276
532739760,road,Dwarka Flyover,28.5916439,77.0808971
532739767,road,Road Number 201,28.5940518,77.0748428
532740517,road,Delhi-Gurugram Expressway,28.5731772,77.1393029
532774412,hospital,Station Medicare Centre,28.579391,77.122665
532890550,hospital,Station Medicare Center,28.5768166,77.0922286
533150331,school,Deep Parmarth Vidyalaya,28.5859004,77.0825858
533150332,school,Sarvodaya Vidyalaya,28.5850304,77.083506
533150333,school,Goverment Boys Senior Secondary School,28.5844363,77.0845233
533569870,road,Abdul Gaffar Khan Marg,28.5298704,77.1480424
533569871,road,Abdul Gaffar Khan Marg,28.5470221,77.1241467
540215197,road,Mehrauli-Gurgaon Road Flyover,28.4733944,77.0550327
540215198,road,Mehrauli-Gurgaon Road Flyover,28.4733258,77.0550671
541488628,road,Link to Faridabad Road,28.4788861,77.093828
541882688,road,Ulan Batar Road,28.5673741,77.1282235
541887313,road,Ho Chi Minh Marg,28.542848,77.2161525
541887314,road,Ho Chi Minh Marg,28.5426645,77.2198611
542389602,hospital,Unnamed hospital,28.433746,77.0068754
542389839,hospital,Unnamed hospital,28.4341054,77.0067576
544221623,road,Delhi-Gurugram Expressway,28.4428115,77.0188179
544221624,road,Delhi-Gurugram Expressway,28.4436741,77.0196362
544221625,road,Delhi-Gurugram Expressway,28.4359333,77.0102832
544221626,road,Delhi-Gurugram Expressway,28.4358529,77.0104226
544221628,road,Unnamed road,28.4323833,77.0074524
548713184,road,Unnamed road,28.5417638,77.2300822
548713186,road,Ho Chi Minh Marg,28.5435489,77.2080862
548713187,road,Ho Chi Minh Marg,28.5434154,77.2096973
548832293,road,Unnamed road,28.6793861,76.9043781
549601177,hospital,Unnamed hospital,28.529941,77.3209499
549632096,school,Government Co-Education Senior Secondary School,28.6941993,77.3213482
554288622,road,Outer Ring Road,28.5433177,77.2429476
554625250,school,MCD Primary School,28.6193754,77.282866
555197179,road,Dwarka-Palam Road,28.5696717,77.1230374
555197181,road,Chirag Delhi Flyover,28.5418903,77.2280751
555197182,road,Khelgaon Flyover,28.5431579,77.2121752
555197184,road,Dwarka Flyover,28.5931922,77.0787045
555197188,road,Chirag Delhi Flyover,28.5407275,77.2351883
555197189,road,Ho Chi Minh Marg,28.541007,77.2344457
555197190,road,Outer Ring Road,28.5518454,77.2641732
555197191,road,Outer Ring Road,28.553947,77.2650595
555197195,road,Mahatma Gandhi Marg,28.5735504,77.2601368
555197196,road,Mahatma Gandhi Marg,28.5737968,77.2599942
555197199,road,Mahatma Gandhi Marg,28.5756037,77.2633606
555197207,road,Delhi - Meerut Expressway,28.6028187,77.2666302
555197209,road,Delhi - Meerut Expressway,28.5994069,77.2587477
555197217,road,Delhi - Meerut Expressway,28.6049189,77.2713797
555197219,road,Delhi - Meerut Expressway,28.6091754,77.2784741
555197225,road,Delhi - Meerut Expressway,28.6166649,77.2866566
555197226,road,Unnamed road,28.598458,77.2556761
555197227,road,Unnamed road,28.5730636,77.2591257
555438046,road,Unnamed road,28.5718958,77.1621491
555517575,road,Palam Marg,28.569218,77.1641602
556741446,road,Moolchand Underpass,28.5653112,77.236086
556741452,road,Mahatma Gandhi Marg,28.5653458,77.2363207
557473524,road,Unnamed road,28.5411961,77.2332813
557575816,road,Unnamed road,28.5466305,77.2504299
557575818,road,Unnamed road,28.546251,77.2498758
557707164,road,Ho Chi Minh Marg,28.5416698,77.2385821
557707166,road,Ho Chi Minh Marg,28.5416683,77.232112
557760409,road,Mahatma Gandhi Marg,28.565543,77.2346347
558065087,road,Palam Marg,28.5707053,77.1631295
558065090,road,Palam Marg,28.5655652,77.1664905
558065101,school,Tagore International School,28.5692337,77.1617078
560463182,road,Nelson Mandela Marg,28.5593975,77.1712111
561759715,road,South Extension Flyover,28.5666195,77.2283054
561759716,road,Moolchand Underpass,28.5655113,77.2326593
561759722,road,Mahatma Gandhi Marg,28.5651335,77.2360017
561759724,road,Mahatma Gandhi Marg,28.5656454,77.2335877
561859656,road,Ho Chi Minh Marg,28.5432221,77.2127095
561859658,road,Ho Chi Minh Marg,28.5434217,77.2108497
561859659,road,Ho Chi Minh Marg,28.543447,77.207405
561859661,road,Ho Chi Minh Marg,28.5405943,77.2350515
562195659,school,Mater Dei School,28.6164419,77.2369001
562195661,school,Guru Harkrishan Public School,28.6158292,77.2361109
562340224,road,Mahatma Gandhi Marg,28.5654754,77.2323904
562340226,road,Mahatma Gandhi Marg,28.5681061,77.2238978
563679826,road,Mahatma Gandhi Marg,28.5655992,77.2341134
563679827,road,Moolchand Underpass,28.5656378,77.2326454
563679828,road,South Extension Flyover,28.5666731,77.2284263
563679829,road,Mahatma Gandhi Marg,28.5672487,77.2271592
563714762,road,Mehrauli Badarpur Road,28.5161739,77.2235177
563714763,road,Mehrauli Badarpur Road,28.5153507,77.2275298
563714764,road,Unnamed road,28.5156005,77.2269719
563714765,road,Mehrauli Badarpur Road,28.5160752,77.2245706
563714773,road,Mehrauli Badarpur Road,28.5228497,77.193682
564173144,road,South Extension Flyover,28.567647,77.2254616
564173145,road,AIIMS Flyover,28.5690588,77.2109068
565090324,road,Unnamed road,28.5180886,77.2150807
565347502,road,Mahatma Gandhi Marg,28.5680021,77.2254585
565938868,road,Mahatma Gandhi Marg,28.569066,77.2134068
565938869,road,Mahatma Gandhi Marg,28.5676297,77.225511
565938870,road,South Extension Flyover,28.5686218,77.222735
565938871,road,Mahatma Gandhi Marg,28.5688226,77.21909
566009660,road,Mahatma Gandhi Marg,28.5663294,77.2525983
566009662,road,Modi Mill Flyover,28.5550718,77.2660674
566157559,road,Palam Marg,28.5707754,77.1628327
566157560,road,Palam Marg,28.5720636,77.1621612
566157561,road,Palam Marg,28.5719564,77.161942
566465686,road,Mehrauli Badarpur Road,28.5233657,77.1905661
566680381,road,Ashram Railway Flyover,28.57124,77.2567103
566680382,road,Lajpat Nagar Flyover,28.568652,77.2539244
566680385,road,Lajpat Nagar Flyover,28.5668244,77.2485762
566680388,road,Mahatma Gandhi Marg,28.566328,77.2519133
566680390,road,Nehru Place Flyover,28.5448055,77.2470209
566680393,road,Modi Mill Flyover,28.5555441,77.2666588
566680398,road,Mehrauli Badarpur Road,28.5179676,77.2153656
567831190,road,Mahatma Gandhi Marg,28.569383,77.192948
567831208,road,Mahatma Gandhi Marg,28.5905291,77.16858
567831209,road,Moti Bagh Flyover,28.5804611,77.1748817
570153676,road,Unnamed road,28.5650217,77.3159493
570199918,road,Maharaja Agrasen Marg,28.5676114,77.3240744
570199919,road,Maharaja Agrasen Marg,28.5669005,77.3231783
570427347,road,AIIMS Flyover,28.5700876,77.2099376
570447485,road,Unnamed road,28.5181035,77.2156351
570526059,road,Ho Chi Minh Marg,28.5436068,77.2091613
570526061,road,Ho Chi Minh Marg,28.5436385,77.2088342
570526065,road,Outer Ring Road,28.54381,77.2057326
570526073,road,Mehrauli Badarpur Road,28.5226902,77.1936119
570526074,road,Mehrauli Badarpur Road,28.5179316,77.215607
570598135,road,Unnamed road,28.6896844,76.945872
570598141,road,Unnamed road,28.6898154,76.9458661
570804425,road,Unnamed road,28.4791302,77.0713827
570808763,road,Unnamed road,28.4789056,77.0942122
570808766,road,Unnamed road,28.4793676,77.0935792
570808767,road,Unnamed road,28.4788838,77.0935423
570825184,road,Unnamed road,28.4828434,77.1079465
570896882,road,Nityanand Marg,28.6669086,77.2180002
571167089,road,Palam Marg,28.5681213,77.1647583
571904071,road,Mehrauli Badarpur Road,28.5146322,77.2307407
571904072,road,Mehrauli Badarpur Road,28.5147335,77.2306541
572511729,road,Lajpat Nagar Flyover,28.565088,77.2431677
573956093,road,Hindon Elevated Road,28.6320707,77.335588
577665918,road,Kalkaji Flyover,28.5516826,77.2642423
577665920,road,Outer Ring Road,28.5503736,77.2635104
577665921,road,Vikas Marg,28.6300269,77.2766476
577673941,road,Mahatma Gandhi Marg,28.5654825,77.2500692
579507808,road,Mahatma Gandhi Marg,28.5651949,77.2437672
579507810,road,Ho Chi Minh Marg,28.5436529,77.2086396
581219447,road,Unnamed road,28.5006259,77.3004901
581219448,road,Unnamed road,28.4997663,77.2999142
581219451,road,Unnamed road,28.5027294,77.3000223
581239050,road,Mahatma Gandhi Marg,28.572938,77.2586821
581371941,road,Mehrauli Badarpur Road,28.5043423,77.2791113
581371945,road,Mehrauli Badarpur Road,28.5040958,77.279297
581439206,road,AIIMS Flyover,28.5701332,77.2089515
581439207,road,AIIMS Flyover,28.5698704,77.2089423
581439208,road,AIIMS Flyover,28.5700652,77.2096958
581439210,road,AIIMS Flyover,28.569847,77.2079231
581439211,road,AIIMS Flyover,28.5693719,77.2080834
581439213,road,AIIMS Flyover,28.5700959,77.2081634
581439216,road,AIIMS Flyover,28.5698318,77.208573
581439217,road,AIIMS Flyover,28.5696388,77.2085523
581439219,road,Unnamed road,28.5691072,77.2088313
581439221,road,AIIMS Flyover,28.570505,77.2084581
581439222,road,AIIMS Flyover,28.5709108,77.2087341
581439224,road,AIIMS Flyover,28.5704735,77.2080172
581439225,road,AIIMS Flyover,28.5696052,77.2070998
581439226,road,AIIMS Flyover,28.5698297,77.2074098
581439227,road,AIIMS Flyover,28.5705995,77.2083097
581439228,road,Unnamed road,28.5695036,77.2069099
581439229,road,Unnamed road,28.5697485,77.2068028
581463325,road,Unnamed road,28.5189366,77.2094046
581463326,road,Unnamed road,28.5191237,77.2093522
581463327,road,Unnamed road,28.5189398,77.2102172
581463328,road,Unnamed road,28.5188162,77.2100914
582037583,road,Unnamed road,28.597331,77.1653066
582037584,road,Unnamed road,28.5973915,77.1649981
582037591,road,Unnamed road,28.5912617,77.1683373
582037592,road,Unnamed road,28.5924568,77.1681992
582359470,road,Unnamed road,28.5207786,77.2006602
583143701,road,Lajpat Nagar Flyover,28.5649972,77.2431088
583143704,road,AIIMS Flyover,28.5692571,77.2080513
583143706,road,Bikaji Cama Place Flyover,28.5692439,77.1927994
583556645,school,Vidya Niketan Senior Secondary School,28.5208861,77.2032663
583665557,hospital,Triton Hospital,28.547281,77.2547179
583917363,road,Moti Bagh Flyover,28.5804018,77.1750619
584150734,road,Outer Ring Road,28.5466659,77.2517024
584150741,road,Outer Ring Road,28.5464738,77.2517685
584150744,road,Outer Ring Road,28.5485807,77.256706
584150746,road,Outer Ring Road,28.54722,77.253221
584150748,road,Nehru Place Flyover,28.5464802,77.2516242
584241781,road,Mahatma Gandhi Marg,28.5727013,77.2588736
584241782,road,Mathura Road,28.5725757,77.2584301
584241783,road,Jangpura Road Flyover,28.5815712,77.2518275
584241787,road,Unnamed road,28.5823672,77.2518702
584241793,road,Mathura Road,28.584063,77.2502062
584241794,road,Mathura Road,28.5726348,77.2580239
584241795,road,Mahatma Gandhi Marg,28.5724317,77.2579139
584369497,road,Unnamed road,28.5827871,77.2517007
584645671,road,Delhi Western Peripheral Expressway,28.8791927,76.9723835
584645672,road,Delhi Western Peripheral Expressway,28.8792998,76.9722619
584645673,road,Delhi Western Peripheral Expressway,28.8778167,76.9707202
584645674,road,Delhi Western Peripheral Expressway,28.8771439,76.9699358
584645675,road,Delhi Western Peripheral Expressway,28.8779048,76.9706103
584645676,road,Delhi Western Peripheral Expressway,28.8772588,76.9698372
584645677,road,Delhi Western Peripheral Expressway,28.8747165,76.9670584
584645678,road,Delhi Western Peripheral Expressway,28.8765977,76.9690452
584645679,road,Delhi Western Peripheral Expressway,28.8748334,76.9669126
584645680,road,Delhi Western Peripheral Expressway,28.8764622,76.9691399
584645681,road,Delhi Western Peripheral Expressway,28.8730684,76.9647808
584645682,road,Delhi Western Peripheral Expressway,28.8715641,76.9630244
584645683,road,Delhi Western Peripheral Expressway,28.8729692,76.9649754
584645684,road,Delhi Western Peripheral Expressway,28.8712943,76.9630198
584645685,road,Delhi Western Peripheral Expressway,28.8666984,76.9575382
584645686,road,Delhi Western Peripheral Expressway,28.8683091,76.9591971
584645687,road,Delhi Western Peripheral Expressway,28.8668242,76.9574087
584645688,road,Delhi Western Peripheral Expressway,28.8681966,76.9593036
584645689,road,Delhi Western Peripheral Expressway,28.8653269,76.9556061
584645690,road,Delhi Western Peripheral Expressway,28.8651902,76.9557607
584645691,road,Delhi Western Peripheral Expressway,28.8635964,76.9538765
584645692,road,Delhi Western Peripheral Expressway,28.8637359,76.9537197
584645693,road,Delhi Western Peripheral Expressway,28.8619685,76.9519521
584645694,road,Delhi Western Peripheral Expressway,28.8587058,76.9483281
584645695,road,Delhi Western Peripheral Expressway,28.862107,76.951797
584645696,road,Delhi Western Peripheral Expressway,28.8588163,76.9481631
584645697,road,Delhi Western Peripheral Expressway,28.8553365,76.9445924
584645698,road,Delhi Western Peripheral Expressway,28.8554203,76.9444113
584645699,road,Delhi Western Peripheral Expressway,28.8538023,76.9426644
584645700,road,Delhi Western Peripheral Expressway,28.8537019,76.9428303
584645701,road,Delhi Western Peripheral Expressway,28.8522232,76.9412408
584645702,road,Delhi Western Peripheral Expressway,28.8507685,76.9396207
584645703,road,Delhi Western Peripheral Expressway,28.8523438,76.941094
584645704,road,Delhi Western Peripheral Expressway,28.8508916,76.9394756
584645705,road,Delhi Western Peripheral Expressway,28.8494458,76.9378609
584645706,road,Delhi Western Peripheral Expressway,28.8493154,76.9379986
584645707,road,Delhi Western Peripheral Expressway,28.8471821,76.9353847
584645708,road,Delhi Western Peripheral Expressway,28.8473126,76.9352538
584645709,road,Delhi Western Peripheral Expressway,28.8451739,76.9326401
584645710,road,Delhi Western Peripheral Expressway,28.8445113,76.9318328
584645711,road,Delhi Western Peripheral Expressway,28.8450495,76.9327716
584645712,road,Delhi Western Peripheral Expressway,28.8443963,76.9319589
584645713,road,Delhi Western Peripheral Expressway,28.8415679,76.9282218
584645714,road,Delhi Western Peripheral Expressway,28.8437447,76.9311483
584645715,road,Delhi Western Peripheral Expressway,28.8414493,76.9283468
584645716,road,Delhi Western Peripheral Expressway,28.8391316,76.925518
584645717,road,Delhi Western Peripheral Expressway,28.8369668,76.9228496
584645718,road,Delhi Western Peripheral Expressway,28.8438528,76.9310301
584645719,road,Delhi Western Peripheral Expressway,28.8392621,76.9253882
584645720,road,Delhi Western Peripheral Expressway,28.8349928,76.920171
584645721,road,Delhi Western Peripheral Expressway,28.8371365,76.9227908
584645722,road,Delhi Western Peripheral Expressway,28.8347875,76.9201628
584645723,road,Delhi Western Peripheral Expressway,28.8300587,76.9143985
584645724,road,Delhi Western Peripheral Expressway,28.8324163,76.9172722
584645725,road,Delhi Western Peripheral Expressway,28.8301812,76.9142669
584645726,road,Delhi Western Peripheral Expressway,28.832578,76.9172078
584645727,road,Delhi Western Peripheral Expressway,28.8201722,76.9031851
584645728,road,Delhi Western Peripheral Expressway,28.8214943,76.9045835
584645729,road,Delhi Western Peripheral Expressway,28.8216107,76.9044378
584645730,road,Delhi Western Peripheral Expressway,28.8258845,76.9093376
584645731,road,Delhi Western Peripheral Expressway,28.8133052,76.8964152
584645733,road,Delhi Western Peripheral Expressway,28.8152901,76.8983447
584645734,road,Delhi Western Peripheral Expressway,28.8171648,76.8998984
584645735,road,Delhi Western Peripheral Expressway,28.8154022,76.8981925
584645736,road,Delhi Western Peripheral Expressway,28.8188351,76.9017756
584645737,road,Delhi Western Peripheral Expressway,28.825767,76.9094776
584645738,road,Delhi Western Peripheral Expressway,28.8202908,76.9030443
584645739,road,Delhi Western Peripheral Expressway,28.8189478,76.9016281
584645740,road,Delhi Western Peripheral Expressway,28.8134062,76.8962677
584645741,road,Delhi Western Peripheral Expressway,28.8114122,76.8943445
584645742,road,Delhi Western Peripheral Expressway,28.8093387,76.8925716
584645743,road,Delhi Western Peripheral Expressway,28.8113158,76.8944827
584645744,road,Delhi Western Peripheral Expressway,28.8073969,76.8904573
584645745,road,Delhi Western Peripheral Expressway,28.807294,76.8905961
584645746,road,Delhi Western Peripheral Expressway,28.8170526,76.9000506
584645747,road,Delhi Western Peripheral Expressway,28.8094374,76.8924295
584645748,road,Delhi Western Peripheral Expressway,28.8036998,76.8870147
584645749,road,Delhi Western Peripheral Expressway,28.8000544,76.883623
584645750,road,Delhi Western Peripheral Expressway,28.7999204,76.8837431
584645751,road,Delhi Western Peripheral Expressway,28.8035845,76.8871442
584645752,road,Delhi Western Peripheral Expressway,28.7922547,76.8793443
584645753,road,Delhi Western Peripheral Expressway,28.7961185,76.8815545
584645754,road,Delhi Western Peripheral Expressway,28.7921635,76.8791092
584645755,road,Delhi Western Peripheral Expressway,28.7961452,76.8813812
584645756,road,Delhi Western Peripheral Expressway,28.7892583,76.8777872
584645757,road,Delhi Western Peripheral Expressway,28.7872079,76.876717
584645758,road,Delhi Western Peripheral Expressway,28.7893191,76.8776206
584645759,road,Delhi Western Peripheral Expressway,28.7907099,76.8783485
584645760,road,Delhi Western Peripheral Expressway,28.7848411,76.8754806
584645761,road,Delhi Western Peripheral Expressway,28.7851633,76.8754282
